nodes,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
304,0.6792499998482526,1.1662500000966247,1.599549999809824,2.108900000621361,2.5196999999934633,3.0011999997441308,3.768550000131654,3.7611999996443046,4.388799999560433,4.691950000051293,5.225149999660061,5.685599999651458,10.451500000272063,6.606799999644863,7.161749999795575,7.556250000106957,8.178049999969517,8.623599999737053,9.242149999863614,9.571250000590226,9.933099999670958
314,0.7104500000423286,1.210850000006758,2.280049999626499,2.379999999902793,2.614449999327917,3.1440500001735927,3.594599999814818,8.337149999988469,5.149299999629875,5.295949999890581,5.631150000226626,6.494650000149704,6.788399999550165,8.854449999944336,8.02434999968682,8.07859999986249,10.27814999997645,9.788299999854644,9.931999999935215,10.37015000019892,11.14015000030122
324,0.705049999851326,1.297499999509455,1.8407999996270519,2.4490999994668528,2.8827000005549053,3.3407000000806875,3.9329500000349076,4.503950000525947,4.99325000009776,5.452699999750621,6.0130499996375875,13.27885000000606,7.296200000382669,7.713800000146875,8.645599999454134,9.138200000506913,9.598999999980151,14.648400000169204,10.511100000258011,17.91110000021945,12.25990000011734
334,0.7507000000259723,1.3730000000578002,1.939799999945535,2.437950000512501,3.1588500000907516,3.6127500002294255,8.672850000039034,4.884250000031898,5.29084999971019,5.997750000005908,6.87305000019478,7.814600000074279,7.726750000074389,8.400199999869074,9.598650000043563,9.517500000129075,10.304750000159402,10.893300000134332,12.024900000596972,12.184799999886309,12.78935000027559
344,0.7706999999754771,1.4205999996192986,3.6561999995683436,2.632149999953981,3.2129999999597203,3.7491500002033717,4.7481000001425855,5.295550000028015,5.5996500000219385,6.245000000035361,7.073949999721663,8.950850000019273,8.774299999913637,8.886449999863544,10.661850000360573,11.252150000018446,11.257449999902747,13.109500000155094,12.9671499998949,13.54605000005904,13.766500000656379
354,0.7915999999568157,3.550299999915296,2.168349999919883,2.9657499999302672,3.4201499997834617,4.134600000270439,4.796199999873352,5.4518000001735345,7.189800000105606,11.952599999858649,7.881700000325509,8.0702499999461,9.148650000042835,9.55710000016552,11.533150000104795,11.39015000035215,12.584550000156014,13.045299999703275,14.880900000207475,14.193250000062108,15.750799999750598
364,0.8159499998328101,1.8863499999497435,3.3847999998215528,2.8679500001089764,3.6835000000792206,4.278949999843462,9.4797000001563,5.670450000252458,12.393099999826518,7.285199999842007,9.086100000331498,9.581649999745423,9.903749999921274,10.34990000016478,11.783049999849027,12.498000000505272,14.393149999705201,14.751400000477588,14.767050000045856,16.991999999845575,17.251849999865954
374,0.8134500003507128,1.7193000003317138,2.4379499996030063,3.8922500002627203,4.1893000002346525,4.586449999806064,5.355799999961164,6.127999999989697,6.980549999752839,7.813000000169268,8.728600000267761,9.215500000209431,9.99309999997422,11.43034999995507,12.516799999502837,14.141850000214617,14.389649999884568,15.254349999850092,16.697500000191212,18.01530000011553,17.610549999972136
385,0.8486000001539651,1.7034999996212719,2.6064000003316323,3.2685000005585607,3.9848999999776424,6.592699999600882,5.558100000143895,6.590099999812082,7.557450000149402,9.601050000128453,9.531849999802944,9.975650000342284,13.389350000124978,11.840950000532757,13.39804999952321,14.102099999945494,16.411950000474462,16.55655000013212,17.060700000001816,18.883700000060344,19.550550000076328
395,0.8561499998904765,1.8918499995379534,2.875200000289624,3.822050000053423,4.168349999872589,5.164200000308483,6.069149999802903,6.923049999841169,7.89054999995642,9.352599999601807,9.648199999901408,11.231649999899673,11.762600000565726,14.216800000667718,13.978800000131741,15.749150000374357,16.362349999781145,17.597549999663897,19.576600000164035,19.880750000083935,20.93945000024178
405,0.9106500001507811,1.8565000000307919,2.7176499997949577,5.667449999691598,4.397250000238273,5.336300000180927,6.563400000231923,7.29825000053097,8.275900000171532,9.690150000096764,10.499649999928806,11.29545000003418,14.694949999920937,13.825049999923067,16.55715000060809,15.84835000039675,17.945449999842822,19.2356499997004,20.157749999725638,21.03355000008378,21.3773499999661
